Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,SPY,TSLA,AAPL,SPY,TSLA,AAPL,SPY,TSLA,AAPL,SPY,TSLA,AAPL,SPY,TSLA
Date,,,,,,,,,,,,,,,
2024-06-26,211.41859436035156,534.2673950195312,196.3699951171875,213.01476817493463,534.9823310545671,197.75999450683594,208.8310086144187,531.8385253727439,186.36000061035156,209.68362348048936,532.4848968900385,186.5399932861328,66213200,38550600,95737100
2024-06-27,212.26129150390625,535.1098022460938,197.4199981689453,213.88720639689362,535.6876691801702,198.72000122070312,210.52632069800987,533.3860646945234,194.0500030517578,212.84622088780682,534.1304113442721,195.1699981689453,49772700,35041500,72746500
2024-06-28,208.81117248535156,533.0039672851562,197.8800048828125,214.21437951883613,538.9391321933387,203.1999969482422,208.4939285392998,531.7601817698417,195.25999450683594,213.91695291908772,535.8833782760337,199.5500030517578,82542700,76144500,95438100
2024-07-01,214.8885498046875,534.1009521484375,209.86000061035156,215.64201747450758,534.6298016081159,213.22999572753906,210.10002805599396,531.3390631933655,200.85000610351562,210.26856627972688,534.3849539324244,201.02000427246094,60402900,40297800,135691400
2024-07-02,218.37828063964844,537.6953125,231.25999450683594,218.4873365423676,537.6953125,231.3000030517578,213.25268346733495,532.4457925507478,218.05999755859375,214.29365375141188,532.4947501316359,218.88999938964844,58046200,40434800,205047900
2024-07-03,219.64730834960938,540.0948486328125,246.38999938964844,219.64730834960938,540.457218430894,248.35000610351562,217.14894613859082,537.3427629954197,234.25,218.11061688690268,537.381917105902,234.55999755859375,37369800,32789900,166561500
2024-07-05,224.3961944580078,543.209228515625,251.52000427246094,224.50525038603786,543.6107523683424,252.3699951171875,219.74646963306245,539.7617544001083,242.4600067138672,219.74646963306245,540.3983822148235,249.80999755859375,60412400,41488400,154501200
2024-07-08,225.86346435546875,543.8361206054688,252.94000244140625,225.89320550199054,544.786100933334,259.44000244140625,221.3327047505454,542.7685583933277,244.57000732421875,225.13972278278513,543.9927968223914,247.7100067138672,59085900,36110500,157219600
2024-07-09,226.71607971191406,544.3649291992188,262.3299865722656,227.42989753320916,545.6968861634513,265.6099853515625,224.4259205051531,544.0711239537649,250.3000030517578,225.97252074204383,544.795863484972,251.0,48076100,27289700,160210900
2024-07-10,230.97914123535156,549.7515869140625,263.260009765625,231.07828847688273,550.0943497431794,267.5899963378906,227.28117906796422,545.2953712492263,257.8599853515625,227.3307526887298,545.5891764995068,262.79998779296875,62627700,38701200,128519400
2024-07-11,225.61563110351562,545.0112915039062,241.02999877929688,230.39422897123262,550.7407626908513,271.0,223.83108651749725,544.3747234457534,239.64999389648438,229.40281699319425,549.8690906630567,263.29998779296875,64710600,53054200,221707300
2024-07-12,228.56011962890625,548.4490966796875,248.22999572753906,230.64209091466597,552.0532479931339,251.83999633789062,226.71609267309665,545.667660018472,233.08999633789062,226.95403700304678,546.1377485184462,235.8000030517578,53046500,53084400,155955800
2024-07-15,232.38699340820312,549.9573364257812,252.63999938964844,235.19269150540077,553.1991175344059,265.6000061035156,231.088245959651,548.0964700225896,251.72999572753906,234.4491324201001,550.4470318184875,255.97000122070312,62631300,40584300,146912900
2024-07-16,232.80337524414062,553.218505859375,256.55999755859375,234.2409196318231,553.5123110551864,258.6199951171875,230.3347538954296,550.5153785034055,245.8000030517578,232.98182214446476,551.269528320365,255.30999755859375,43234300,36475300,126332500
2024-07-17,226.91436767578125,545.4619140625,248.5,229.47221227385296,548.9583463886919,258.4700012207031,224.69359950369105,545.1386983611491,246.17999267578125,227.47946461019197,547.2835666023501,252.72999572753906,57345900,57119000,115584800
2024-07-18,222.2547149658203,541.2700805664062,249.22999572753906,228.46096321097224,547.988746727991,257.1400146484375,220.36112971273346,539.0860582622142,247.1999969482422,228.3023336745397,546.9995524787638,251.08999633789062,66034600,56270400,110869000
2024-07-19,222.3836212158203,537.6757202148438,239.1999969482422,224.85224251867803,542.6608454522978,249.44000244140625,221.36246807560826,536.6179614633988,236.8300018310547,222.88925101284036,541.0350233261719,247.7899932861328,49151500,65509100,87403900
2024-07-22,222.03662109375,543.2191772460938,251.50999450683594,225.82380677595344,543.8263948114603,253.2100067138672,221.174082433242,539.6639835581032,243.75,225.06041535891617,541.6031583779978,244.2100067138672,48201800,43346700,101225400
2024-07-23,223.0775909423828,542.3670043945312,246.3800048828125,224.9910238167192,545.2659625762393,255.75999450683594,220.76759935066607,541.8773090500791,245.6300048828125,222.44308791792702,543.111291105197,253.60000610351562,39960300,34439600,111928200
2024-07-24,216.66317749023438,530.0756225585938,215.99000549316406,222.86942645430565,537.8519873002513,225.99000549316406,215.2652980307627,529.1549928867055,214.7100067138672,222.07629380801336,537.5483785668235,225.4199981689453,61777600,74515300,167942900
2024-07-25,215.6221923828125,527.3136596679688,220.25,218.95333716975932,536.1771923025162,226.0,212.77682977395946,526.373482961852,216.22999572753906,217.04981289629316,530.1930703849662,216.8000030517578,51391200,61158300,100636500
2024-07-26,216.08816528320312,533.2195434570312,219.8000030517578,217.60502442671483,535.9128682273114,222.27999877929688,214.15489978899527,530.3303285661854,215.3300018310547,216.82180047841348,531.1040855758291,221.19000244140625,41601300,53763800,94604100
2024-07-29,216.36575317382812,533.5328979492188,232.10000610351562,217.41664743865044,535.7756811771844,234.27000427246094,213.8971319294418,531.5349026238763,224.6999969482422,215.09674706599597,534.7669398202207,224.89999389648438,36311800,39515800,129201800
2024-07-30,216.92092895507812,530.8297119140625,222.6199951171875,218.43778796730905,536.0596840862061,232.41000366210938,214.2639371695869,527.4214517116767,220.0,217.3075789949067,535.001925487195,232.25,41643800,46853600,100560300
2024-07-31,220.1727752685547,539.4581909179688,232.07000732421875,221.89783756706774,542.0927543010554,234.67999267578125,218.73523091700034,536.2947780748914,226.7899932861328,219.53827220377053,537.6658891932146,227.89999389648438,50036300,65663400,67497000
2024-08-01,216.48471069335938,531.8189697265625,216.86000061035156,222.55214689360594,543.4345294348678,231.8699951171875,215.15622233135366,528.3127341764186,214.3300018310547,222.44309097566543,541.1819427118934,227.69000244140625,62501000,76428700,83861900
2024-08-02,217.97181701660156,521.9172973632812,207.6699981689453,223.6625266661827,525.9229716163323,216.1300048828125,215.8402875210575,517.705869778205,205.77999877929688,217.26790792406092,524.7085367838448,214.8800048828125,105568600,82789100,82880100
2024-08-05,207.47279357910156,506.71722412109375,198.8800048828125,211.6664621054212,512.7894591232473,203.8800048828125,194.3167520967801,499.75373989157873,182.0,197.3802115476467,501.09553041319043,185.22000122070312,119548600,146267400,100308800
2024-08-06,205.45030212402344,511.38897705078125,200.63999938964844,208.18660889381388,518.8323239027992,202.89999389648438,199.3432157724579,507.19715534909227,192.6699981689453,203.53688424769564,508.5193091394915,200.75,69660500,84826300,73783900
2024-08-07,208.01806640625,507.9707336425781,191.75999450683594,211.80525225793107,520.6343074860769,203.49000549316406,204.61751548926864,507.3733196862517,191.47999572753906,205.12313014700663,517.5785536304185,200.77000427246094,63516400,70698300,71159800
2024-08-08,211.4780731201172,519.7136840820312,198.83999633789062,212.36042911915672,520.3404486814812,200.6999969482422,207.03655197769595,511.08525465156777,192.0399932861328,211.27979376271134,513.1125407389065,195.6999969482422,47161100,63276600,65033900
2024-08-09,214.38291931152344,522.0054931640625,200.0,214.91827509282652,523.4941863094633,200.8800048828125,210.1495861717322,517.66679909137,195.11000061035156,210.2784745623819,518.8910375919244,197.0500030517578,42201600,45619600,58648300
2024-08-12,215.9114532470703,522.2797241210938,197.49000549316406,217.8767166928247,524.6889871074426,199.25999450683594,213.99582080224636,520.0075304089534,194.6699981689453,214.46232494953352,523.2003538167259,199.02000427246094,38028100,42542100,64044900
2024-08-13,219.62362670898438,530.8688354492188,207.8300018310547,220.2390087017958,531.1039393955512,208.49000549316406,217.38043273085663,525.2275960596088,197.05999755859375,217.38043273085663,525.4724436986064,198.47000122070312,44155300,52333100,76247400
2024-08-14,220.07028198242188,532.543701171875,201.3800048828125,221.37053243582614,533.728785456597,208.44000244140625,218.06530765715263,528.9885080949739,198.75,218.9288446755302,531.6622256176499,207.38999938964844,41960600,42446900,70250000
2024-08-15,223.04795837402344,541.6715698242188,214.13999938964844,223.67327566716008,541.9555715802455,215.8800048828125,221.1025352094067,537.567920792545,204.82000732421875,222.9288560878089,538.1751381862979,205.02000427246094,46414000,60846800,89848500
2024-08-16,224.3680877685547,542.8860473632812,216.1199951171875,225.1422830006272,543.5814362683599,219.8000030517578,221.98593577772976,539.8989177341498,210.8000030517578,222.25393109506462,540.0555939415091,211.14999389648438,44340200,44430700,88765100
2024-08-19,224.2092742919922,548.0767822265625,222.72000122070312,224.30853630427512,548.0767822265625,222.97999572753906,221.38047353975193,542.4452860411917,214.08999633789062,224.04054098731652,543.2973511166235,217.07000732421875,40687800,39121800,76435200
2024-08-20,224.8246307373047,547.1856079101562,221.10000610351562,225.4797235950926,549.2815184001456,228.22000122070312,223.77252016614798,545.8438474042439,219.55999755859375,224.09014645304697,547.6263456901657,224.8800048828125,30299000,33732300,74001200
2024-08-21,224.71546936035156,549.06591796875,223.27000427246094,226.28371522001356,550.5252003042482,224.66000366210938,223.37552309496598,543.2972933603506,218.86000061035156,224.8345868015738,548.2334599233565,222.6699981689453,34765500,41514600,70146000
2024-08-22,222.85939025878906,544.7566528320312,210.66000366210938,226.64103964823346,551.5732334533072,224.8000030517578,222.23407290784718,543.5422179587766,210.32000732421875,226.09512887719345,550.9660160166799,223.82000732421875,43695300,56121500,79514500
2024-08-23,225.15219116210938,550.5448608398438,220.32000732421875,226.52192810531062,551.4850973665338,221.47999572753906,222.66087229355688,545.8045838781815,214.2100067138672,223.98097823318813,547.9984691071246,214.4600067138672,38677300,50639400,81525200
2024-08-26,225.48963928222656,549.2325439453125,213.2100067138672,225.58890128123517,552.2882384520825,219.08999633789062,222.22412549030662,547.5284135216066,211.00999450683594,225.07276614784877,551.5733022984582,218.75,30602200,35788600,59301200
2024-08-27,226.3333282470703,549.9866333007812,209.2100067138672,227.14723425887112,550.476328645617,215.66000366210938,223.21669220638537,546.8134170306081,206.94000244140625,224.31843379232603,547.9592873998898,213.25,35934600,32693900,62821400
2024-08-28,224.80479431152344,546.7938842773438,205.75,228.14971479709,550.0748793992682,211.83999633789062,224.0008084384826,543.601060631449,202.58999633789062,226.22414704916858,549.6439450462528,209.72000122070312,38052200,41066000,64116400
2024-08-29,228.08023071289062,546.8427734375,206.27999877929688,231.18694665641485,552.0629426061665,214.88999938964844,227.17701311839377,545.6969030561269,205.97000122070312,228.38793686624163,548.7624007293272,209.8000030517578,51906300,38715200,62308800
2024-08-30,227.29611206054688,552.0629272460938,214.11000061035156,228.68568922028223,552.5722295246512,214.57000732421875,225.78741746908054,545.657733766081,207.02999877929688,228.4772602189495,549.212926690368,208.6300048828125,52990800,62700100,63370600
2024-09-03,221.11248779296875,540.7019653320312,210.60000610351562,227.2961293418145,549.2520259222431,219.89999389648438,219.52438650802387,538.1849243812507,209.63999938964844,226.84948058831634,548.919006824782,215.25999450683594,50190600,60600100,76714200
2024-09-04,219.20675659179688,539.5953979492188,219.41000366210938,220.1298295937355,543.0036589607188,222.22000122070312,215.86182100754215,538.136115154692,210.57000732421875,220.01072730838987,538.860854815549,210.58999633789062,43840200,47224900,80651800
2024-09-05,220.72540283203125,538.282958984375,230.1699981689453,223.80232842315377,542.3866087950116,235.0,219.87180099289256,535.8246785314534,222.25,219.98098315180297,539.5366078915503,223.49000549316406,36615400,44264300,119355000
2024-09-06,219.17698669433594,529.2235107421875,210.72999572753906,223.56409767944487,540.231851947678,233.60000610351562,218.13479623481732,528.3224880929642,210.50999450683594,222.28368749781316,538.60608979078,232.60000610351562,48423000,68493800,112177000
2024-09-09,219.26632690429688,535.1488647460938,216.27000427246094,219.6236489368284,536.4221205223048,219.8699951171875,215.09757995493325,531.4957564364314,213.6699981689453,219.17700018247805,533.4251872668898,216.1999969482422,67180000,40445800,67443500
2024-09-10,218.47227478027344,537.4797973632812,226.1699981689453,219.83207646515766,537.8324234437913,226.39999389648438,215.1174187834135,532.1813200114981,218.63999938964844,217.29112653781655,537.0586665381934,220.07000732421875,51591000,36394600,78891100
2024-09-11,221.0032958984375,542.9938354492188,228.1300048828125,221.43008920211523,543.9144652005341,228.47000122070312,216.26878297144034,528.8318826121556,216.8000030517578,219.81222755985956,537.3917487162622,224.5500030517578,44587100,75248600,83548600
2024-09-12,221.11248779296875,547.5675659179688,229.80999755859375,221.8866830044339,547.8711746400817,231.4499969482422,218.1844402475294,541.3483991843773,223.8300018310547,220.84449248276735,543.5716351743016,224.66000366210938,37455600,51819600,71894900
2024-09-13,220.844482421875,550.4273071289062,230.2899932861328,222.37301734416337,551.4263046450518,232.6699981689453,220.25887596851652,547.920069645679,226.32000732421875,221.91644846858938,548.1747207597754,228.0,36766600,39310500,59515100
2024-09-16,214.7104949951172,551.2402954101562,226.77999877929688,215.60379255643394,551.5046902542234,229.9600067138672,212.32834292284386,548.360884321784,223.52999877929688,214.92884416844979,550.1629297590999,229.3000030517578,59357400,36656100,54323000
2024-09-17,215.17697143554688,551.4655151367188,227.8699951171875,215.28615358843467,554.9031859740162,234.57000732421875,212.904016801209,549.2324757022386,226.5500030517578,214.14471619981742,553.4536471249235,229.4499969482422,45519300,49321000,66761600
2024-09-18,219.04795837402344,549.8300170898438,227.1999969482422,221.05293280374121,556.969754476821,235.67999267578125,215.92138686335736,549.2717571625421,226.8800048828125,215.9313221513165,552.1217580784818,230.08999633789062,59894900,59044900,78010200
2024-09-19,227.16708374023438,559.2125244140625,243.9199981689453,228.11002736409566,561.0733907935877,244.24000549316406,222.95864123060412,556.3723270388496,232.1300048828125,223.31596324984213,559.2419348303403,234.0,66781300,75315500,102694600
2024-09-20,226.5020751953125,558.2457885742188,238.25,231.3556905514529,559.2871245583524,243.99000549316406,225.92638886705737,555.219996107625,235.9199981689453,228.2589097535001,557.843033129673,241.52000427246094,318679900,77503100,99879100
2024-09-23,224.7849578857422,559.6408081054688,250.0,227.74278104335218,560.2892222272916,250.0,224.12986496132828,558.0984411315784,241.9199981689453,225.64847983003366,559.3166610051752,242.61000061035156,54146000,44116900,86927200
2024-09-24,225.6782684326172,561.2421264648438,254.27000427246094,227.64354731931365,561.3010677532865,257.19000244140625,224.05047131587074,557.6072537825559,249.0500030517578,226.94874349226038,560.4365555490466,254.0800018310547,43556100,46805700,88491000
2024-09-25,224.68568420410156,560.0042724609375,257.0199890136719,225.59883710649478,561.8217386948093,257.04998779296875,222.35317851779175,558.8941616149112,252.27999877929688,223.2563961324406,561.0849426444706,252.5399932861328,42308700,38428600,65034300
2024-09-26,225.82716369628906,562.2244873046875,254.22000122070312,226.79986786044512,564.5920921622151,261.75,223.7328623413079,559.866775948692,251.52999877929688,225.6087993733805,564.2678851150425,260.6000061035156,36636700,48336000,67142200
2024-09-27,226.09512329101562,561.4090576171875,260.4599914550781,227.81226214161182,564.1106429805404,260.70001220703125,225.6087788258606,560.377555197848,254.1199951171875,226.7601514881057,563.2952985697877,257.3800048828125,34026000,42100900,70988100
2024-09-30,231.26637268066406,563.6588134765625,261.6300048828125,231.26637268066406,564.2678934162012,264.8599853515625,227.94129216556473,558.078818569817,255.77000427246094,228.32838978012126,560.3775886747461,259.0400085449219,54541900,63557400,80705700
2024-10-01,224.5269012451172,558.6093139648438,258.0199890136719,227.94129335648356,563.9535439565005,263.9800109863281,222.0752779583648,556.035444442894,248.52999877929688,227.81227091446172,563.3051897855821,262.6700134277344,63285000,72668800,87397600
2024-10-02,225.09263610839844,558.8451538085938,249.02000427246094,225.67824256269316,559.8668828892402,251.16000366210938,221.360617941662,555.3183896615599,241.5,224.20925878310885,557.7154356390834,247.5500030517578,32880600,38097800,93983900
2024-10-03,223.99087524414062,557.823486328125,240.66000366210938,225.12239234050705,559.7686090671853,249.7899932861328,221.65836976978886,555.5344893933645,237.80999755859375,223.46481998018766,557.3715630826164,244.47999572753906,34044200,40846500,80729200
2024-10-04,225.1125030517578,562.892578125,250.0800018310547,226.30357145139808,563.2658929623027,250.9600067138672,222.46237094034984,558.09848649286,244.5800018310547,226.20430944090455,562.273664576873,246.69000244140625,37245100,42939100,86573200
2024-10-07,220.04049682617188,557.8037109375,240.8300018310547,224.01073444452058,561.8905065573382,249.8300018310547,219.68317483471031,556.6543259021896,240.6999969482422,222.8295863298211,561.2420924631317,249.0,39505400,49964700,68113300
2024-10-08,224.09014892578125,563.0792236328125,244.5,224.29857792676054,563.67853004462,246.2100067138672,221.58889489724396,559.5033520489247,240.55999755859375,222.63108533790577,560.377637870892,243.55999755859375,31855700,37398700,56303200
2024-10-09,227.83209228515625,566.9794921875,241.0500030517578,228.0405364361267,567.539464559933,247.42999267578125,223.15714569962594,562.470272536137,239.50999450683594,223.55416342639623,563.0695191246471,243.82000732421875,33591100,37912200,66289500
2024-10-10,227.33583068847656,565.9871215820312,238.77000427246094,227.7924147414137,567.4116060358193,242.7899932861328,225.47974919262126,564.3759797176003,232.33999633789062,226.08521111865923,565.6334738441669,241.80999755859375,28183500,44138100,83087100
2024-10-11,225.85693359375,569.3762817382812,217.8000030517578,227.70309500312143,570.113077691751,223.33999633789062,225.64848941975737,565.7708503676648,214.3800048828125,227.5939128444124,565.9084000028585,220.1300048828125,31759200,42268000,142628900
2024-10-14,229.57901000976562,574.0328979492188,219.16000366210938,230.0058033150611,574.9661849382893,221.91000366210938,226.89910245149323,570.5060744728205,213.74000549316406,226.99834931201846,570.9874382986001,220.1300048828125,39882100,36217200,86291900
2024-10-15,232.11004638671875,569.5728759765625,219.57000732421875,235.7229623804217,574.6027324678581,224.25999450683594,230.6410474142004,568.3546560789198,217.1199951171875,231.87182665313995,574.2981924836022,220.00999450683594,64751400,54203600,62988800
2024-10-16,230.055419921875,572.0485229492188,221.3300018310547,230.39288648800354,572.5692210133667,222.82000732421875,228.1298522341637,568.7673576490918,218.92999267578125,229.87676649695567,569.5729286407808,221.39999389648438,34082200,30725400,49632800
2024-10-17,230.42266845703125,572.0975341796875,220.88999938964844,232.1100316250369,575.8011814159861,222.0800018310547,228.80480686495974,571.9108767867559,217.89999389648438,231.69314333147315,575.5948569414992,221.58999633789062,32993800,34393700,50791800
2024-10-18,233.25146484375,574.2981567382812,220.6999969482422,234.42267769537074,575.0840605235142,222.27999877929688,232.2688255608399,572.3235337539761,219.22999572753906,234.42267769537074,573.787292295603,220.7100067138672,46431500,37416800,49611900
2024-10-21,234.720458984375,573.3550415039062,218.85000610351562,235.08771628667242,574.5535342943244,220.47999572753906,232.7055644739604,570.378356688641,215.72999572753906,232.7055644739604,573.5711395635755,218.89999389648438,36254500,36439000,47329000
2024-10-22,234.10508728027344,573.050537109375,217.97000122070312,234.4624093106695,574.2097557683464,218.22000122070312,230.86934872103873,570.1622940232531,215.25999450683594,232.14974382855843,570.8204817447413,217.30999755859375,38846600,34183800,43268700
2024-10-23,229.0430145263672,567.8143310546875,213.64999389648438,233.3904297884605,571.4688706983893,218.72000122070312,226.06533615950997,564.3071746074978,212.11000061035156,232.33831918874512,571.0267810694698,217.1300048828125,52287000,49314600,80938900
2024-10-24,228.85446166992188,569.0423583984375,260.4800109863281,229.10260155629064,569.8479293354313,262.1199951171875,226.710529416834,566.4193810527883,242.64999389648438,228.26884002769643,569.7693209618997,244.67999267578125,31109500,34979900,204491900
2024-10-25,229.6881866455078,568.8458251953125,269.19000244140625,231.48471683213373,574.1704478252901,269.489990234375,227.86188088691335,567.9027646254573,255.32000732421875,228.03061417648678,571.2723713678375,256.010009765625,38802300,47268200,161611900
2024-10-28,231.6633758544922,570.6043090820312,262.510009765625,232.98348177622344,572.4512158459117,273.5400085449219,230.81970938626554,570.2997691348281,262.239990234375,231.5839844241638,572.3234997428319,270.0,36087100,30174700,107653600
2024-10-29,231.93138122558594,571.5277709960938,259.5199890136719,232.5864741436605,572.6476553589258,264.9800109863281,230.59143496071306,568.2465463889694,255.50999450683594,231.36563017470797,569.6415300427301,264.510009765625,35417200,42899700,80521800
2024-10-30,228.387939453125,569.7987670898438,257.54998779296875,231.7328600109945,573.0504911915006,263.3500061035156,227.8420287171323,569.0914117169528,255.82000732421875,230.87925826342104,571.0562011429839,258.0400085449219,47070900,41435800,53993600
2024-10-31,224.2291259765625,558.6290283203125,249.85000610351562,228.11995749798112,565.4959588071013,259.75,223.69313535160188,558.4325373559277,249.25,227.63359787833264,565.4271839715354,257.989990234375,64370100,60182500,66575300
2024-11-01,221.25143432617188,560.9866333007812,248.97999572753906,223.67328184782377,565.4172428761593,254.0,218.6310779402587,560.5740443264921,246.6300048828125,219.32586653780092,561.2617325907157,252.0399932861328,65276700,45667500,57544800
2024-11-04,220.35812377929688,559.7783203125,242.83999633789062,221.13231895883285,562.4209644478059,248.89999389648438,218.0752491010658,557.892139281839,238.8800048828125,219.34572401852256,561.1241962515347,244.55999755859375,44944500,38217000,68802400
2024-11-05,221.78741455078125,566.547119140625,251.44000244140625,222.28369429475046,566.5863933486033,255.27999877929688,219.49460455688452,560.4759261934032,246.2100067138672,220.14969745378525,560.6920242782184,247.33999633789062,28111300,39478300,69282500
2024-11-06,221.0628204345703,580.6347045898438,288.5299987792969,224.38790032706876,581.5090505083735,289.5899963378906,219.5442058352571,575.0842089560224,275.6199951171875,220.9536382998695,578.8271314133249,284.6700134277344,54561100,68182000,165228700
2024-11-07,225.7874298095703,585.1241455078125,296.9100036621094,226.18446269494834,586.145874462509,299.75,222.89909318788202,582.5601095007273,285.5199890136719,222.95864433437472,582.6387178727699,288.8900146484375,42137700,47233200,117309200
2024-11-08,225.51914978027344,587.6587524414062,321.2200012207031,227.20835428792034,589.0832369047557,328.7099914550781,224.9726384261151,585.6742957423695,297.6600036621094,225.72780810336752,585.6742957423695,299.1400146484375,38328800,46444900,204782800
2024-11-11,222.8064727783203,588.2186889648438,350.0,224.26714170400084,589.6038391769904,358.6400146484375,220.0938084143074,586.4896646144927,336.0,223.57158868270503,589.2501914582232,346.29998779296875,42005600,37586800,210521600
2024-11-12,222.8064727783203,586.3914794921875,328.489990234375,224.15783943194586,588.7393574916656,345.8399963378906,221.9420008205612,583.9059918696842,323.30999755859375,223.12444853772337,588.1401110548398,342.739990234375,40398300,43006100,155726000
2024-11-13,223.69082641601562,586.67626953125,330.239990234375,225.2111120360391,588.6803330522652,344.6000061035156,221.34580821096,584.4855486263699,322.5,222.58787261698694,586.853093374815,335.8500061035156,48566200,47388600,125405600
2024-11-14,226.77117919921875,582.9039306640625,311.17999267578125,227.41704670245966,587.2854330583992,329.9800109863281,223.57161969551154,582.2163022724781,310.3699951171875,223.5914969737112,586.804069200042,327.69000244140625,44923900,38904100,120726100
2024-11-15,223.57159423828125,575.4376831054688,320.7200012207031,225.47940335635096,579.8093514182389,324.67999267578125,222.8462328667566,573.580942771995,309.2200012207031,224.96270031544069,579.3377611991996,310.57000732421875,47923700,75988800,114440300
2024-11-18,226.5724334716797,577.7955322265625,338.739990234375,228.28151537171908,579.1119076957027,348.54998779296875,223.74052045447314,575.0350052053479,330.010009765625,223.82001439888424,575.8994574754852,340.7300109863281,44633700,37001700,126085600
2024-11-19,226.83074951171875,579.9076538085938,346.0,228.69881907074455,580.6346163861505,347.3800048828125,225.22103903072198,573.7480790226593,332.75,225.53899960732684,574.4161003090796,335.760009765625,36211800,49412000,88852500
2024-11-20,227.54620361328125,580.1040649414062,342.0299987792969,228.4702922716314,580.3889378159292,346.6000061035156,224.45594670445817,574.3374129030207,334.29998779296875,226.61216873586113,579.9861823753545,345.0,35169600,50032600,66340700
2024-11-21,227.0692596435547,583.21826171875,339.6400146484375,228.6988476019872,584.6427460672937,347.989990234375,224.27710117470866,577.1077952881657,335.2799987792969,227.42697481306035,582.953055915256,343.80999755859375,42108300,46750300,58011700
2024-11-22,228.41067504882812,585.0260009765625,352.55999755859375,229.25528492407807,585.6547481079318,361.5299987792969,226.61216818417898,582.7075633853434,337.70001220703125,226.61216818417898,583.208534421257,341.0899963378906,38168300,38226400,89140700
2024-11-25,231.39163208007812,587.0103759765625,338.5899963378906,231.76922452168117,590.281707390563,361.92999267578125,228.2815130321861,584.7213793724078,338.20001220703125,229.99059491471002,588.9653319760873,360.1400146484375,90152800,42441400,95890900
2024-11-26,233.56771850585938,590.0755004882812,338.2300109863281,234.07449047305911,590.7435218021593,346.9599914550781,231.84870566104107,587.5409049439907,335.6600036621094,231.84870566104107,588.2580340090641,341.0,45986200,45621300,62295900
2024-11-27,233.43853759765625,588.2874145507812,332.8900146484375,234.1937224347506,590.2718110026187,342.54998779296875,232.32565277909848,586.7647148108081,326.5899963378906,232.9814664022851,589.8887226529953,341.79998779296875,33498400,34000200,57896400
2024-11-29,235.8233184814453,591.9420166015625,345.1600036621094,236.3002669685808,592.7279205050064,345.45001220703125,232.48464874765904,588.8278416543462,334.6499938964844,233.31931239062584,589.1028810382705,336.0799865722656,28481400,30177400,37167600
2024-12-02,238.06895446777344,593.0029296875,357.0899963378906,239.26133321145704,593.6807844427898,360.0,235.654388648958,591.8633182342458,351.1499938964844,235.76369091824088,592.354515594293,352.3800048828125,48137100,31746000,77986500
2024-12-03,241.1095428466797,593.2780151367188,351.4200134277344,241.21884512379424,593.5236138358292,355.69000244140625,237.38334952948236,591.73570807165,348.20001220703125,238.2875760799829,592.7672106157903,351.79998779296875,38861000,26906600,58267200
2024-12-04,241.46725463867188,596.9619140625,357.92999267578125,242.56027739454964,597.2075127280552,358.1000061035156,239.7184333911867,594.2996629026728,348.6000061035156,241.32814402991647,594.9676840777096,353.0,44383900,42787600,50810900
2024-12-05,241.49705505371094,595.9795532226562,369.489990234375,242.98753231090083,597.7675188046404,375.42999267578125,240.59284370740727,595.6259055147337,359.5,242.4410361127995,596.961947940629,359.8699951171875,40033900,28762200,81403600
2024-12-06,241.29832458496094,597.1093139648438,389.2200012207031,243.0769692456264,598.3471408675985,389.489990234375,240.5431549096241,596.3332437457798,370.79998779296875,241.36788746709487,596.7458327264936,377.4200134277344,36870600,31241500,81455800
2024-12-09,245.18350219726562,594.0344848632812,389.7900085449219,245.67039687977774,597.1584931551176,404.79998779296875,240.21524480725012,593.445071963169,378.010009765625,240.29473874492055,596.9915028268559,397.6099853515625,44649200,34742700,96359200
2024-12-10,246.19703674316406,592.1875610351562,400.989990234375,246.63424582967986,595.134745373381,409.7300109863281,243.7824557106041,591.529373321926,390.8500061035156,245.32261857013248,594.7123228135097,392.67999267578125,36914800,37234500,97563600
2024-12-11,244.92515563964844,596.7655639648438,424.7699890136719,249.2077910379196,597.7184581352288,424.8800048828125,244.69660488558225,594.8400485801485,402.3800048828125,246.38582450957213,595.115147903942,409.70001220703125,45205800,28677700,104287600
2024-12-12,246.3858184814453,593.690673828125,418.1000061035156,247.1608653940442,596.4708079758578,429.29998779296875,244.1202792424049,593.690673828125,415.0,245.32260415969785,595.9010621562538,424.8399963378906,32777500,31543800,87752200
2024-12-13,246.5547637939453,593.57275390625,436.2300109863281,247.7073880681415,596.4413297893211,436.29998779296875,244.676762972136,592.1973772710232,415.7099914550781,246.24673423955153,595.7242008087076,420.0,33155300,35904700,89000200
2024-12-16,249.4462432861328,596.1072998046875,463.0199890136719,249.78409628857773,597.0799209921157,463.19000244140625,246.07776561283137,594.5551592425911,436.1499938964844,246.41561861527626,595.3312295236393,441.0899963378906,51694800,43695200,114083800
2024-12-17,251.8707733154297,593.6513061523438,479.8599853515625,252.21855739876366,594.5158183353977,483.989990234375,248.19426586582333,592.2759894688432,457.510009765625,248.49236434269267,593.5530906608857,475.8999938964844,51356400,55773500,131223000
2024-12-18,246.4752655029297,575.9584350585938,440.1300048828125,252.6657103008961,595.7339866328443,488.5400085449219,246.1672359539693,575.5752867073982,427.010009765625,250.55917390522964,593.3467745348553,466.5,56774100,108248700,149340800
